C,X01,X02,X03,X04,X05,X06,X07,X08,X09,X10
1,19.7752,11.7143,2.5838,0.5737,0.3377,19.4423,14.2667,7.5062,74.0078,177.452
1,170.743,101.479,3.9528,0.1042,0.0582,-58.2791,-143.024,29.7954,63.52,190.415
1,91.8196,28.9136,3.1287,0.1613,0.0822,-73.0896,56.8652,-24.9286,85.3089,31.7783
1,30.5805,9.5479,2.4762,0.516,0.3338,20.5723,32.8776,15.0238,48.152,250.5888
1,23.3767,14.1785,2.58,0.4482,0.3065,-8.8265,-38.4688,-7.5798,8.7792,136.4193
1,30.6929,13.4036,2.5821,0.4031,0.2395,-24.5038,-19.0057,10.2908,81.9855,235.675
1,32.7936,19.1407,2.6239,0.5007,0.2995,-12.9695,22.3997,-14.828,89.9076,225.9122
1,153.45,20.2858,2.5888,0.4201,0.2204,-103.246,-100.625,18.6148,11.4194,322.091
1,52.6356,26.6227,2.9641,0.199,0.1106,-25.771,-18.9617,-6.4777,34.3564,167.1355
1,118.471,31.2195,3.0247,0.4034,0.2064,-104.286,-47.5957,-18.9831,4.826,329.079
1,65.541,22.516,3.0279,0.3712,0.2438,-54.1612,-25.133,-19.367,1.423,323.5516
1,91.9028,84.8221,3.9443,0.0858,0.0443,-42.4741,-50.0224,-58.6919,31.0095,261.265
1,57.8733,33.3488,3.255,0.1579,0.0859,41.7596,46.6113,-17.3316,6.4404,178.703
1,286.823,65.4158,3.1537,0.2239,0.145,-317.822,-233.192,49.3927,32.6333,214.548
1,25.5005,24.3055,2.7831,0.3556,0.2648,6.5081,15.4926,-16.1597,28.7159,121.4007
1,163.15,80.2768,3.8039,0.098,0.0507,-148.909,-165.247,-57.2329,51.3108,287.807
1,66.5488,20.2547,2.9344,0.3426,0.2033,-79.5401,67.0317,-13.7203,18.4979,269.7718
1,31.2524,12.2632,2.4914,0.4419,0.2694,-26.4192,-21.9849,-9.4053,24.0691,230.061
1,13.947,12.8752,2.3627,0.5855,0.3492,-1.7328,-14.5256,12.7787,60.0975,222.2024
1,128.189,22.1649,2.7952,0.2708,0.1675,143.63,-71.097,-8.4593,26.796,158.973
1,23.409,14.562,2.6749,0.5053,0.3034,1.9848,19.5486,11.1235,39.0139,237.293
1,180.7054,99.6185,4.1567,0.0871,0.0191,170.8173,-124.8521,-57.0857,68.8813,303.1109
1,53.9402,15.3367,2.9039,0.2886,0.1208,-49.5362,-40.7654,11.1534,11.6288,124.5165
1,19.7823,2.9411,2.6506,0.5334,0.2869,19.7089,11.2428,11.4826,13.8023,203.5862
1,36.5332,8.5835,2.8181,0.4127,0.2115,1.5216,15.0374,-13.3062,68.1042,229.6978
1,150.5909,86.5713,3.7915,0.1467,0.0786,-99.692,-114.0487,68.6977,84.0206,397.1679
1,96.4412,87.684,3.8398,0.0831,0.0422,-81.538,88.0748,75.3583,6.6557,252.919
1,26.6009,11.6,2.5066,0.3897,0.1956,27.329,30.6112,12.2812,30.9746,113.9031
1,17.7798,8.392,2.3856,0.716,0.5535,2.2578,-11.4127,-9.5026,86.1352,213.33
1,30.811,12.3499,2.4298,0.3532,0.1987,-36.8167,-23.6387,6.3108,51.746,188.4855
1,32.903,8.9375,2.601,0.4486,0.2444,26.8607,15.6129,-5.8061,70.074,193.595
1,42.0911,31.0862,2.8278,0.1726,0.1212,39.4377,32.822,-21.5423,71.3772,247.1991
1,120.706,41.5505,3.3093,0.15,0.0532,-189.9143,106.1672,17.6927,48.7276,179.7492
1,19.3013,12.7265,2.3664,0.486,0.286,-0.1253,-1.3205,9.4365,79.7947,89.5562
1,61.0799,23.3788,2.8254,0.2735,0.1442,67.6395,55.2224,19.9437,29.161,267.456
1,50.2174,24.4917,2.8017,0.2968,0.1492,44.6144,35.4407,22.3504,21.809,101.7
1,16.0903,10.46,2.4494,0.6921,0.4076,11.1376,9.5297,-5.7355,15.3926,202.0865
1,72.1747,9.7887,2.9621,0.3013,0.1267,73.2587,34.1685,5.9555,29.0584,165.1348
1,204.3035,33.0586,2.9113,0.4168,0.2006,-276.8136,153.2959,17.748,49.3124,134.7812
1,78.4298,41.9392,3.0871,0.1874,0.0978,-84.9542,-62.6607,-14.4169,10.5036,206.881
1,97.6316,26.6124,3.2527,0.1621,0.0914,79.4193,62.1694,-23.3873,73.2991,220.015
1,37.5719,10.1147,2.7853,0.4443,0.2254,31.2099,18.2122,6.5291,67.624,143.643
1,20.5036,8.7406,2.4683,0.6565,0.4201,21.2188,14.2452,-2.6566,16.992,157.411
1,51.8366,42.5181,3.5552,0.1237,0.0712,16.9346,-31.9159,29.509,24.541,147.744
1,120.3882,67.1368,3.6905,0.1128,0.0481,-155.5746,35.3004,47.8095,3.876,289.043
1,180.7133,58.2973,3.5893,0.0983,0.0733,-278.9379,-85.086,53.8558,48.6995,175.3881
1,26.124,10.0706,2.4401,0.4936,0.274,12.9136,19.3765,-4.3382,18.772,256.263
1,194.2284,92.2648,4.3141,0.0455,0.0281,-225.2177,-179.4198,-34.1008,45.7527,295.2372
1,116.667,59.1005,3.1193,0.1406,0.0802,-45.3507,-149.902,33.2106,65.138,48.472
1,51.4104,18.169,2.6212,0.2896,0.1451,64.1533,43.1716,-14.1131,12.7084,141.8997
1,15.7493,11.2106,2.4654,0.6815,0.4229,-4.5871,3.4447,8.9113,40.025,153.225
1,23.3777,1.4962,2.5881,0.8786,0.4769,2.3891,2.0856,17.369,81.7357,137.2634
1,61.8263,22.7326,2.919,0.2952,0.1335,30.6914,46.218,19.2412,44.4242,35.7856
1,250.3896,68.1111,3.2738,0.2148,0.1571,-295.9686,126.1365,29.6148,27.686,109.1046
1,173.912,106.107,4.113,0.0792,0.0433,-104.339,-131.019,61.7062,87.7033,371
1,36.9438,8.9018,2.6479,0.4032,0.2171,-59.2245,19.4381,-9.645,6.8549,109.6991
1,84.1042,23.3751,3.2427,0.288,0.1559,-35.1683,47.1038,10.3173,4.8025,352.5014
1,200.935,97.3423,3.5904,0.0778,0.0407,-30.5336,164.418,-96.132,80.8515,139.52
1,17.7169,14.0628,2.4383,0.7015,0.4578,7.2499,12.8802,12.8688,2.6161,226.4903
1,136.7943,26.4837,3.2659,0.2107,0.1359,78.1745,123.9896,-12.4618,68.9466,148.7457
1,30.4808,28.0867,2.82,0.2132,0.1048,37.8499,28.0849,24.9483,41.3919,224.0925
1,29.7832,22.1604,2.4898,0.3246,0.1563,-46.8318,-8.7597,5.7359,33.7068,158.8411
1,21.1241,6.9295,2.1351,0.7326,0.4139,22.3695,13.1664,-6.1986,75.894,167.3
1,93.3517,15.7921,2.5888,0.4009,0.1972,-63.6609,-78.6656,-14.3537,61.2864,86.0739
1,138.0075,34.6176,3.4331,0.2026,0.1199,140.3894,96.3666,30.0004,62.7682,369.4005
1,24.0705,14.2429,2.6191,0.5048,0.2632,-5.3943,4.8445,12.6621,29.618,103.922
1,114.804,63.3777,3.4672,0.1197,0.0673,-68.2379,-6.4847,-50.8131,14.701,297.473
1,88.8427,19.6117,3.2609,0.1338,0.0895,2.9363,19.1422,-8.4687,87.673,94.5177
1,149.445,87.2517,4.6444,0.0356,0.0179,-174.339,-114.413,69.7288,44.0915,242.466
1,128.925,28.6977,3.1096,0.1678,0.0843,49.9781,132.639,19.3352,78.9237,162.898
1,143.4058,38.5507,3.0354,0.1446,0.0775,-86.4165,-23.8717,-19.1245,72.9147,30.5605
1,22.4056,18.9902,2.7427,0.3345,0.1673,26.1587,17.9934,10.7812,71.429,109.319
1,86.6922,15.5482,3.1798,0.234,0.1517,47.3399,48.4045,10.971,54.4866,176.36
1,270.5497,70.7475,3.2764,0.2297,0.0899,-305.0921,227.8174,-20.7536,68.0046,239.7722
1,114.6749,59.7652,3.4754,0.1849,0.0912,-119.4023,-76.7937,30.2836,11.8423,387.2301
1,45.3366,25.6922,2.8675,0.2334,0.1174,2.0978,-32.7098,15.2636,61.915,90.4217
1,76.6007,31.6078,3.1255,0.3828,0.2581,-48.4981,-65.1437,-17.6096,2.405,292.642
1,88.2498,23.1714,3.1553,0.2726,0.1956,-51.2344,58.5852,-11.8888,3.9956,308.5046
1,42.6502,23.1951,2.6061,0.3188,0.1896,78.3319,-20.0359,-19.2729,52.8321,224.9324
1,20.7522,8.9492,2.3874,0.6434,0.3586,24.0649,10.5927,1.8768,36.306,126.393
1,133.849,23.7372,3.2301,0.3827,0.2111,-158.183,-110.302,13.3014,20.264,385.025
1,55.7301,32.031,3.062,0.2427,0.1374,-19.8477,-52.4394,-24.2438,38.1601,239.155
1,80.9421,26.7498,3.4904,0.1359,0.0911,-54.2519,-68.6328,-19.5673,79.3674,245.044
1,15.7131,11.8564,2.3464,0.6261,0.3311,-2.5128,5.4508,4.9088,46.4705,225.786
1,41.4364,8.2403,2.7059,0.4567,0.2293,35.2368,25.0112,-3.5747,14.433,166.898
1,14.0288,1.4024,2.2857,0.7691,0.4817,16.7705,12.6108,11.3023,78.7837,113.2294
1,87.8645,78.8819,3.2313,0.3137,0.1979,-9.2132,-114.6773,42.3665,47.6948,365.8636
1,39.6937,16.9156,2.5343,0.4122,0.2092,-44.6689,26.3372,-6.2138,54.382,106.48
1,103.5179,45.9093,3.1334,0.283,0.2054,-172.7955,96.9119,10.1126,41.2365,259.074
1,36.1485,18.4435,2.7983,0.3771,0.2379,-30.8935,-28.6659,-10.8549,72.777,140.302
1,151.031,65.7484,4.202,0.0566,0.0296,-49.9982,-86.2587,48.7199,58.162,88.2118
1,31.201,15.0653,2.4955,0.4948,0.2512,20.3148,8.4701,7.515,80.3791,78.7286
1,36.9795,17.267,2.6938,0.3428,0.2117,-42.8374,-19.9605,-11.2051,83.8026,198.2992
1,28.2452,7.4431,2.4609,0.5848,0.3581,11.1731,10.0138,-4.6976,76.566,83.9864
1,18.4582,14.9876,2.616,0.5593,0.3087,20.3472,14.4573,9.9361,69.1458,204.133
1,61.6991,12.3313,3.0035,0.2604,0.1548,88.3498,50.0728,7.6156,9.0509,212.5836
1,227.184,22.5405,2.9325,0.4474,0.3102,-264.034,135.869,9.4616,48.219,265.238
1,220.3177,77.3349,4.0902,0.0335,0.0206,180.8181,165.5819,92.6412,15.9931,45.4067
1,37.6176,7.781,2.9171,0.2652,0.167,23.8983,36.9596,15.7808,70.2243,258.2984
1,86.8172,15.6015,3.0084,0.1919,0.1303,-132.0824,-48.4655,19.0275,72.5286,244.2463
1,24.8952,11.9504,2.4713,0.4527,0.2889,-9.1428,-14.5479,8.0554,47.4256,156.086
1,21.7894,11.7212,2.567,0.5264,0.306,38.9411,13.385,-7.8003,27.4297,243.0327
1,61.1176,5.1427,2.8755,0.3903,0.2099,59.0778,24.192,2.7014,62.0811,109.4584
1,51.4815,31.8897,3.3889,0.2022,0.1034,-39.6947,-43.3118,30.2108,62.0869,68.2002
1,154.209,78.8675,3.1178,0.2135,0.1071,-131.987,-186.778,55.1457,21.8971,308.176
1,36.514,23.9292,2.7016,0.3375,0.1743,57.8373,-16.5444,-2.705,73.9862,103.854
1,12.7246,9.0884,2.2753,0.8382,0.618,-9.919,-10.3376,9.0128,83.6171,235.895
1,130.3612,90.0461,4.1052,0.0712,0.0309,35.6943,-131.0066,47.475,10.0559,151.5751
1,160.688,42.2971,3.141,0.1395,0.0712,144.584,172.517,-22.5529,58.138,111.418
1,42.3088,9.8857,2.8017,0.3883,0.2281,-4.7173,17.4809,-5.4394,29.9953,105.824
1,63.4161,35.3313,3.2855,0.2305,0.1543,-126.2016,47.0832,-21.385,35.4344,242.1981
1,77.6804,42.271,3.4374,0.2429,0.1587,7.56,62.9826,-34.9058,51.5904,342.722
1,18.4594,10.5041,2.3336,0.685,0.3554,-8.0251,10.7443,7.4802,62.1048,175.0353
1,47.7458,30.0108,2.8129,0.3033,0.1496,-26.6052,-34.5647,-12.0291,14.8993,235.0346
1,122.4013,39.4187,3.358,0.191,0.0906,-118.5244,54.496,-44.1854,55.2556,280.5936
1,36.7909,7.903,2.7521,0.4071,0.2241,4.7045,26.0861,-5.1299,20.6809,128.7129
1,80.5522,59.7657,3.5784,0.1557,0.0785,-27.1295,64.7537,21.8818,21.3447,298.4421
1,15.3788,9.5171,2.2346,0.6443,0.3596,-19.5201,-5.9241,10.1409,59.3484,214.6016
1,13.0186,9.8423,2.5101,0.6891,0.3795,5.9403,23.0128,15.6372,2.0169,249.1274
1,52.179,6.0128,3.0017,0.3246,0.149,-24.019,-44.2395,5.4896,89.1295,182.6925
1,20.3407,7.4247,2.4594,0.7535,0.5642,16.2438,18.5961,-1.9967,12.1306,203.266
1,225.747,103.106,4.406,0.0488,0.0277,-313.879,-183.907,-45.5113,72.622,254.918
1,31.1619,12.4768,2.9289,0.3863,0.2079,-10.5627,13.476,-10.1215,27.917,204.543
1,67.0205,23.2663,2.5658,0.4022,0.2106,-50.9816,-59.1431,9.1754,72.4499,106.469
1,129.3089,60.2415,3.2452,0.2234,0.1219,-109.3689,68.8497,-37.0573,22.1024,355.9589
1,57.1546,39.0976,2.943,0.3694,0.2195,28.6342,69.9925,-28.6106,13.062,60.0663
1,100.749,21.2687,2.7785,0.2614,0.1407,81.5527,99.5753,-12.1949,70.394,169.222
1,18.3266,10.5029,2.2068,0.5776,0.2888,2.0795,-8.6126,-5.1532,4.3975,158.422
1,89.1214,17.5649,2.7003,0.3629,0.1904,-118.661,75.4707,9.732,59.553,66.2239
1,163.6203,61.581,3.4128,0.3323,0.1669,-137.6074,-167.7684,76.1014,12.4703,398.6475
1,211.444,140.2,4.3184,0.0602,0.0309,-249.313,-121.811,111.926,62.4657,309.351
1,31.0848,11.3446,2.5029,0.6444,0.4752,27.0131,29.7864,-6.1599,45.0838,159.1431
1,61.7253,12.2585,2.4734,0.4064,0.2542,-31.2105,-38.9283,-11.924,17.7747,165.2116
1,106.719,24.0228,3.1962,0.2705,0.1607,-68.5882,-31.2941,17.1777,6.2451,294.103
1,56.0878,25.9763,3.0638,0.2948,0.1552,2.9482,44.3306,11.5792,4.9101,329.4015
1,41.1283,6.247,2.9025,0.3236,0.1742,61.0515,23.3275,0.8974,26.5913,217.1082
1,57.592,17.2346,2.8089,0.252,0.1508,-2.3823,-45.4587,-17.3944,26.7966,258.6641
1,16.2721,11.4997,2.382,0.6017,0.3589,-2.4045,6.0009,6.8902,25.4875,201.869
1,118.532,26.8224,3.3625,0.3733,0.1947,-138.306,-107.423,-16.6705,27.942,347.229
1,114.1798,32.2423,2.9727,0.2475,0.1341,-175.4754,68.6341,-16.6143,68.2897,294.2144
1,19.1868,16.7061,2.5124,0.4538,0.2698,1.66,-20.4605,2.0942,62.8069,166.1077
1,166.679,41.9918,3.3784,0.1347,0.0684,-256.355,-42.4626,22.8947,4.3827,285.538
1,109.352,78.0608,3.726,0.1118,0.0572,-131.978,69.6527,-59.6544,1.4315,300.036
1,74.9872,19.1171,2.7662,0.3582,0.2283,-31.5209,-81.5713,-15.4878,65.8553,233.7764
1,53.4875,14.8568,2.8527,0.53,0.3086,54.408,45.3547,15.8995,4.8069,305.9936
1,71.5698,50.1826,3.6689,0.1462,0.0569,-57.1051,-74.0145,41.7226,8.3845,82.2548
1,26.953,23.4987,2.714,0.2459,0.1325,-16.8729,22.4574,16.5018,76.0984,241.3646
1,32.8172,16.6688,2.6869,0.5577,0.4045,11.2613,19.398,12.4762,13.2369,258.0529
1,25.8976,10.4055,2.5347,0.4584,0.2584,13.0968,19.6692,-2.2195,12.5588,212.241
1,135.1552,105.2155,3.4443,0.2501,0.1261,0.9334,-83.7826,62.5007,44.1076,357.727
1,150.274,37.0108,3.1565,0.341,0.1991,-105.057,-144.817,25.6908,3.9194,255.57
1,17.2427,11.7315,2.4647,0.654,0.4167,17.272,3.2338,9.3189,39.821,93.0481
1,88.544,16.8029,2.8815,0.213,0.1382,-23.0108,-74.742,-9.3482,4.4731,129.6023
1,90.0067,18.334,3.206,0.1904,0.0914,50.0513,-25.7003,12.6015,51.0427,134.8266
1,17.3467,1.952,2.3052,0.7498,0.4966,13.9589,1.6008,2.3021,79.9591,73.5629
1,46.0537,17.3108,2.9284,0.316,0.1846,-24.3441,-50.5488,11.5867,54.1985,99.11
1,150.048,35.0576,2.8162,0.3924,0.2221,-42.679,-186.429,-33.983,41.7861,5.5449
1,105.2088,36.4719,2.8359,0.2296,0.1285,-5.771,-86.6187,-14.5813,29.8981,137.5851
1,105.348,46.9254,3.6931,0.211,0.1108,-20.6298,-110.327,26.8764,10.196,379.917
1,39.1089,6.8629,2.8639,0.5315,0.3163,36.1878,15.1466,7.2097,55.6005,153.1258
1,200.1055,92.8443,3.3265,0.2851,0.1939,-141.2492,-229.1579,39.1106,8.5877,214.2675
1,26.0249,8.2571,2.5075,0.6816,0.4343,15.3165,7.8907,-8.9325,57.5733,89.1948
1,213.1212,68.7536,3.9985,0.0245,0.0142,-247.5963,90.3857,54.356,47.3361,159.4975
1,94.7196,26.9299,2.8742,0.2685,0.1423,-97.468,-66.978,24.3466,37.5354,217.708
1,77.5402,21.2192,2.8313,0.3193,0.1332,90.9962,50.232,17.6932,4.9397,129.5025
1,41.5515,14.4772,2.6342,0.3891,0.2067,9.4956,28.0246,9.9909,14.4039,214.3352
1,21.9669,5.5556,2.277,0.6855,0.3896,28.0178,5.4385,9.4953,69.1463,135.6443
1,33.4625,12.0403,2.5289,0.4586,0.2559,-49.1632,22.8248,8.6119,2.578,292.159
1,215.819,94.928,4.4029,0.0558,0.0284,-256.982,-166.553,-36.2335,73.2642,340.006
1,105.135,64.1772,2.7067,0.2809,0.1503,35.1194,39.3859,-46.0033,1.344,355.497
1,32.3871,9.7433,2.3632,0.4805,0.2406,20.3923,-2.3033,10.1062,46.2192,178.0548
1,23.1649,16.3238,2.6893,0.4438,0.2832,-19.9288,3.7574,12.97,12.968,243.848
1,16.6322,8.2739,2.2989,0.6752,0.3204,-10.7267,-2.9277,-4.6414,42.7744,148.5194
1,52.5016,9.5828,2.9462,0.3645,0.2077,10.6706,36.1845,7.3558,32.658,195.911
1,21.8505,21.3027,2.5932,0.5031,0.2712,39.8175,9.2321,-18.4371,23.486,234.9623
1,136.416,88.1951,3.9794,0.0368,0.0189,43.723,125.687,23.7715,78.348,196.897
1,30.564,19.5691,2.6875,0.3696,0.2474,5.3734,25.1525,14.783,26.532,216.315
1,23.9909,10.2798,2.437,0.5484,0.287,-10.2593,-15.9375,6.816,66.082,166.905
1,88.4421,18.0686,3.2521,0.2754,0.1641,63.4411,73.5904,-13.2573,2.1049,228.522
1,25.5628,11.9588,2.4188,0.7183,0.4317,9.1341,21.0834,11.0272,9.5872,65.6303
1,130.792,77.1525,3.383,0.2323,0.155,-20.9164,-140.309,45.197,51.585,328.174
1,144.6026,76.9853,2.9709,0.2299,0.1189,-136.7437,121.749,-39.3138,39.6929,205.3179
1,16.1437,14.7716,2.4723,0.4257,0.26,-3.184,-7.0682,4.8122,27.7741,230.804
1,30.5394,12.5269,2.5623,0.5562,0.4123,17.2047,27.7356,-10.2433,30.612,267.933
1,68.4655,22.3665,2.9678,0.2434,0.1438,104.069,-55.3082,15.171,84.7105,211.578
1,36.0807,7.6872,2.7316,0.5325,0.2699,-2.2973,26.1708,3.9323,25.105,53.0814
1,50.6363,22.112,2.9232,0.3246,0.2023,32.9474,45.6706,-10.6073,2.6594,258.334
1,17.6611,7.3608,2.5422,0.8178,0.5294,-3.3505,4.7348,4.5899,24.079,264.124
1,59.1593,12.3848,2.9746,0.2267,0.1163,29.046,29.2396,5.8511,51.8434,155.2164
1,23.7081,0,2.2055,0.7913,0.5016,0,0,19.648,90,248.785
1,208.3354,93.3314,4.0836,0.097,0.0434,-177.0198,-281.9541,-64.3965,20.9724,279.2837
1,24.7731,21.3805,2.6788,0.4446,0.2492,1.8519,-26.4838,-11.414,53.7318,90.5866
1,16.9449,13.8284,2.2545,0.5226,0.2961,-12.5203,-3.9094,3.6594,56.4072,201.7426
1,26.4646,7.2686,2.6218,0.5645,0.3368,2.0807,12.9975,2.8218,1.8583,231.6696
1,101.1282,38.8295,2.9581,0.1939,0.1022,-183.9706,63.5524,34.5762,48.6122,205.6906
1,180.692,56.3602,4.1013,0.0459,0.0244,-147.411,-108.561,24.3209,89.9798,231.756
1,36.9879,14.5757,2.5466,0.4056,0.1948,4.4752,8.1027,14.0264,81.9143,182.4165
1,21.9136,16.6953,2.5646,0.301,0.1609,-11.7473,21.6509,-17.9476,31.0498,117.6349
1,32.9616,5.9553,2.7275,0.5269,0.3177,17.9738,23.593,-3.8636,3.1509,137.3411
1,135.616,45.4845,2.9965,0.252,0.1557,-132.319,-130.247,-47.7453,30.6914,343.977
1,12.8436,9.5118,2.3355,0.8176,0.5889,10.669,9.429,-8.5526,54.421,165.433
1,233.1126,63.385,3.852,0.1121,0.0583,-191.9953,-267.005,-54.4777,33.7212,316.122
1,121.5752,61.1896,3.39,0.0926,0.0791,-99.1968,-106.5098,42.9164,76.3027,254.6223
1,60.7878,25.458,2.9269,0.174,0.1036,32.8037,28.6824,-15.8406,63.229,200.136
1,10.2416,7.873,2.5269,0.7708,0.4725,15.5733,3.846,-8.5849,48.9221,265.2659
1,26.9801,7.9512,2.4986,0.5928,0.2848,-14.5376,16.7434,-7.261,58.5472,213.0894
1,64.0832,44.5162,3.039,0.2852,0.1568,-25.0758,-54.5893,-28.1592,32.193,262.727
1,29.7438,10.4525,2.49,0.5113,0.3058,35.4646,17.0366,-5.2362,85.8689,225.152
1,33.9892,23.6524,2.8303,0.269,0.1382,35.1153,-13.5506,-17.4954,78.755,79.9828
1,28.8681,14.3276,2.3997,0.4024,0.2211,-26.577,-20.5243,-9.968,69.259,221.398
1,156.238,19.8869,2.7716,0.643,0.3443,-35.1942,-169.783,14.2535,16.183,312.115
1,20.4073,11.6349,2.2553,0.5944,0.3361,11.1089,19.6698,7.4807,21.957,119.397
1,44.6843,9.4991,2.7253,0.3116,0.2309,-17.4209,30.1365,-12.6546,57.0501,99.2361
1,149.948,54.6444,4.3688,0.0584,0.031,66.553,116.5,-46.5113,26.043,134.832
1,137.7163,66.9956,4.2904,0.0817,0.0374,-5.1016,67.9465,-34.9478,66.6143,334.388
1,60.654,16.7887,2.9024,0.3126,0.1421,27.2296,28.9192,-9.7255,53.6138,177.8056
1,65.7635,19.7758,2.679,0.3707,0.2126,-86.8678,46.0977,-16.4593,47.095,102.318
1,15.5072,6.8242,2.4829,0.6901,0.3586,5.4648,9.3832,-8.8667,57.2055,221.0643
1,11.1239,1.9208,2.2754,0.7922,0.5043,-3.0559,-18.618,1.0027,81.8452,203.6724
1,177.744,74.2536,3.4733,0.0925,0.0486,-137.045,-164.608,-42.6643,53.015,154.608
1,84.4803,19.549,3.1239,0.2444,0.1252,-50.8404,45.7928,-10.491,36.953,295.229
1,110.4766,71.8217,4.1073,0.1078,0.0537,42.4312,47.166,-83.4869,46.3265,216.3036
1,176.8345,78.3927,4.4344,0.0359,0.0277,-64.9783,-142.7733,-49.8325,70.5173,189.4295
1,87.637,29.2665,3.2308,0.1646,0.0867,74.5366,89.6429,7.2633,34.699,225.76
1,109.4953,44.9369,3.3602,0.0974,0.0702,168.7915,-56.268,-12.8698,39.4314,179.8697
1,30.6098,0.9688,2.6027,0.6121,0.4147,10.993,25.1855,-3.6873,37.1622,133.8271
1,118.743,27.2006,3.3246,0.1781,0.0912,95.9147,70.7675,-30.0735,9.051,183.074
1,38.9993,9.7815,2.6928,0.4016,0.2688,9.9352,26.6999,6.1229,49.7465,192.15
1,161.555,110.208,3.3851,0.136,0.0698,-43.546,-94.5333,-92.0508,58.62,141.773
1,212.2563,102.6186,3.4397,0.1637,0.0699,-291.5586,130.0705,58.556,26.5495,239.6019
1,200.9052,29.3163,2.8298,0.3906,0.1994,119.3186,222.417,-14.0068,41.6755,167.1401
1,19.3124,9.6364,2.3598,0.6288,0.3341,23.3032,10.5409,5.348,71.3695,220.908
1,55.958,32.1315,3.3686,0.131,0.0708,-29.1259,-53.7404,9.509,45.4669,80.8058
1,139.188,70.5973,4.2746,0.0797,0.0352,1.281,87.2078,-29.0404,67.0964,334.6477
1,58.4982,39.8182,3.2773,0.2493,0.1703,-36.8949,-28.5801,27.0196,2.9588,303.61
1,39.3999,7.8633,2.8318,0.4511,0.2875,0.425,25.3928,5.4316,87.4789,91.0664
1,59.4168,8.8394,2.9399,0.3839,0.2084,25.5372,-18.1743,-13.6521,88.9233,207.0121
1,60.4536,20.3705,2.6503,0.34,0.1711,5.5368,72.6114,10.9892,3.4862,239.138
1,25.3258,16.078,2.6026,0.4395,0.2759,7.6708,11.067,-8.6747,85.1661,190.517
1,63.9326,31.039,3.3938,0.2443,0.1254,49.2973,59.7712,-11.0097,33.194,273.419
1,19.6894,9.572,2.7192,0.599,0.3105,-6.083,17.567,-9.9337,32.7719,186.1666
1,115.0816,58.9051,3.7606,0.1371,0.0809,10.655,103.1868,-20.4895,29.8217,163.6358
1,22.9612,22.0585,2.7348,0.3633,0.2563,28.6636,22.1263,2.0937,6.5547,175.3106
1,167.404,58.5426,3.254,0.1228,0.0852,-167.8803,-27.4232,43.1089,40.7275,225.1507
1,80.5586,64.2804,3.1732,0.2477,0.1292,10.3769,23.0058,37.9395,33.0457,282.887
1,148.623,54.0244,3.3789,0.1212,0.0625,-161.262,84.7117,-30.8605,35.2612,281.902
1,125.479,35.7873,3.2037,0.1833,0.0942,-153.586,-91.2738,26.9974,19.7675,180.86
1,27.072,18.1879,2.7446,0.3471,0.1928,34.9244,8.6172,13.7412,85.8996,186.7349
1,34.2352,16.4455,2.7042,0.2984,0.1709,0.0841,13.0574,-2.954,74.421,86.2714
1,130.4586,112.3406,3.3736,0.2205,0.1138,-82.3989,-59.6096,139.2361,86.7983,384.5202
1,157.741,74.2172,3.1944,0.1214,0.0617,-112.039,-163.925,-85.9577,5.421,90.0794
1,73.6638,28.3311,2.7952,0.3429,0.2059,56.6597,52.1399,-19.2825,0.824,30.053
1,54.2662,10.2121,2.867,0.3094,0.1874,1.5908,31.0882,1.9858,19.808,135.9448
1,82.5499,10.6383,3.0543,0.197,0.1179,-37.8493,51.3596,11.1925,35.3257,104.7447
1,102.897,41.8712,3.0455,0.2873,0.1445,73.0007,93.1035,-21.7074,36.8698,87.5559
1,15.6279,6.8923,2.5517,0.7963,0.4261,18.9984,11.7771,13.4102,32.9664,70.5502
1,31.0974,12.9377,2.7284,0.4206,0.2364,27.7938,24.7895,6.543,42.671,216.32
1,32.7426,11.4639,2.637,0.376,0.2018,-2.4183,21.0286,4.8942,72.4517,249.845
1,185.451,60.9507,3.8922,0.0586,0.0301,-101.691,-186.171,-21.0278,20.877,84.4044
1,107.215,95.9015,2.941,0.3517,0.2159,84.1833,122.831,93.5248,85.4025,149.574
1,51.3789,19.0995,2.702,0.3098,0.1698,-35.7317,-40.116,-16.2932,22.1294,231.842
1,13.4821,10.1232,2.2109,0.8123,0.4462,-14.1232,-5.7474,-11.7467,61.26,222.625
1,121.1267,49.543,3.4228,0.2411,0.1531,-92.6607,-123.5993,-40.6349,9.7996,383.5911
1,164.8907,48.9917,3.5088,0.1682,0.0684,-160.4082,-93.0315,-44.3776,70.847,259.4162
1,21.0523,14.8214,2.6279,0.6007,0.3946,18.1624,21.6201,-3.48,12.1039,155.782
1,30.7289,20.3706,2.7896,0.289,0.1615,14.2984,13.8684,-14.3195,41.999,227.285
1,119.0819,22.7248,3.3264,0.1813,0.1333,-97.1998,53.6097,-29.2594,42.2964,271.6877
1,56.484,23.799,2.8331,0.2313,0.1389,-22.8223,36.9168,-9.8337,73.4803,111.9264
1,45.5915,10.4855,2.8943,0.4907,0.3011,27.8879,40.5332,3.8857,23.2142,167.0981
1,140.1217,98.9454,3.5717,0.28,0.1365,-77.4237,-144.3204,-85.4622,44.3019,421.3535
1,76.0056,8.8529,2.4362,0.4396,0.2656,-33.1559,-50.8936,8.6123,55.029,154.204
